TOTAL VALUE,TAX,LOT SQFT,GROSS AREA,LIVING AREA,FLOORS,ROOMS,BEDROOMS,FULL BATH,HALF BATH,KITCHEN,FIREPLACE
357,4491,5870,2418,1530,2,7,3,1,1,1,1
319.6,4020,5815,2556,1200,1,6,4,1,1,1,0
334.9,4213,4500,2906,1310,1,6,3,2,0,1,1
639.6,8046,12500,6287,3493,2,12,4,1,1,1,2
341.1,4291,4991,3140,1420,1,8,3,1,0,1,0
667.2,8393,6030,4858,2756,2,12,7,3,0,1,2
301.2,3789,1800,3663,1904,1.5,8,3,2,0,1,0
335.5,4220,3587,2172,1324,2,6,3,1,1,1,1
382.1,4806,5570,2532,1536,2,7,3,1,0,1,1
346.8,4362,3610,2244,1392,2,6,3,1,1,1,1
568.4,7150,15295,4000,2153,2,9,6,1,3,1,1
605.5,7617,10233,6549,3845,2.5,12,4,2,1,1,1
406.4,5112,6500,2837,1782,2,7,4,1,1,1,1
292,3673,4075,3013,1310,1,6,2,1,0,1,0
539.2,6783,8050,4206,2385,2,7,4,1,1,1,2
320.9,4036,6750,2178,1040,1,6,2,1,0,1,1
528.8,6652,9080,4470,2569,2,9,6,1,1,1,1
464.2,5839,6613,2697,1885,2,8,3,2,2,1,2
301.6,3794,5987,2124,972,1,6,3,1,0,1,1
441.4,5552,10168,2876,1670,2,7,4,1,1,1,1
568.3,7149,6265,3954,2514,2,9,4,1,1,1,1
329.7,4147,9500,1923,924,1,5,3,1,0,1,0
461.7,5808,6937,2552,1664,2,7,3,1,2,1,1
536.8,6752,7097,4564,2460,1.5,10,5,1,1,1,0
300,3774,3680,3128,1295,1,7,4,1,0,1,0
677,8516,7690,5952,3220,2,10,5,1,2,1,1
432.7,5443,10250,2847,1764,2,6,3,1,0,1,0
476.3,5991,9934,5416,3232,2,9,4,2,0,1,0
514.2,6468,11562,4523,2535,2,8,3,2,1,1,0
427.3,5375,3588,2493,1538,2,7,3,1,1,1,1
444.7,5594,10900,2665,1470,2,7,4,1,1,1,1
794,9988,12201,6196,3061,2,10,7,4,0,2,2
310.5,3906,5093,2568,1042,1,7,3,1,1,1,1
526.6,6624,7225,4675,2629,2,9,5,1,1,1,1
360.2,4531,5728,2160,1850,1,5,2,1,0,1,0
400.6,5039,6280,2928,2507,1,8,3,1,1,1,0
310.1,3901,3217,2008,1274,2,7,3,1,1,1,1
312,3924,4197,2578,1042,1,5,2,1,0,1,1
775.5,9755,13750,6633,3906,2,12,7,1,2,1,0
511.7,6437,9401,5232,2749,2,10,4,1,1,1,1
381.5,4799,4030,3250,1872,2,6,3,2,0,1,1
350.2,4405,3270,2483,1295,1.5,6,3,1,0,1,0
390,4906,5130,2778,1470,2,7,4,1,1,1,1
334.5,4208,6500,2250,1275,1.5,6,3,2,0,1,1
345.6,4347,5100,1799,1120,2,6,3,1,0,1,1
539.1,6781,5405,4048,2338,2,9,5,2,0,1,2
489.7,6160,9062,3541,2665,2,8,3,2,0,1,0
318.7,4009,3762,2173,1296,2,5,2,1,1,1,1
390.9,4917,6346,2740,1581,2,7,4,1,1,1,0
308.4,3879,6375,1965,1061,1.5,6,3,1,0,1,0
382.9,4816,8220,2230,1320,2,7,3,1,0,1,1
384.8,4840,3655,3030,1900,2,7,3,2,0,1,1
437,5497,6161,2786,1673,2,8,4,1,1,1,1
353.4,4445,4182,2326,1085,1,6,3,1,1,1,0
497.5,6258,9300,3506,1758,2,8,3,1,1,1,1
325.5,4094,3688,2989,1591,1.5,8,4,1,1,1,0
310.3,3903,4050,2919,1260,1,5,2,1,0,1,1
311.5,3918,6480,2348,1066,1,5,2,1,0,1,1
540,6793,8750,3567,2342,2,11,3,2,1,1,1
456.2,5739,5405,3419,2095,2,8,4,1,1,1,0
453.6,5706,8731,4288,2403,2,8,3,1,0,1,1
324.8,4085,5100,2208,1152,2,6,3,1,0,1,1
451.6,5681,6375,4280,2495,2,9,4,1,1,1,0
438.7,5518,8800,4184,2235,2,10,2,1,1,1,1
385.6,4850,4509,2661,1569,2,7,4,1,1,1,1
452.9,5697,5000,4190,2098,2,7,3,1,1,1,1
318.4,4005,6375,2117,1102,1.5,6,3,1,0,1,1
343.1,4316,5941,2084,1372,2,6,3,1,1,1,0
412.7,5191,4269,4290,2347,2,8,4,2,0,1,1
479.8,6035,6500,2974,2187,2,9,4,2,1,1,0
388.2,4883,6266,3255,1780,2,6,3,1,1,1,1
352.5,4434,4070,3240,1680,1.5,8,4,2,0,1,1
286.8,3607,4030,2989,1295,1,5,2,1,0,1,1
508.8,6400,14204,2980,2391,1,7,2,2,1,1,1
374.6,4712,4168,2329,1265,1.5,6,3,2,0,1,0
491.3,6180,7130,4086,2213,2,9,4,1,1,1,1
432.3,5438,6247,2906,1590,2,7,4,1,2,1,1
574.3,7224,9562,4173,2367,2.5,9,5,2,1,1,1
413.7,5204,4200,3674,2036,2,8,5,1,1,1,1
349.3,4394,6375,3800,1663,1,7,3,1,0,1,1
342.7,4311,5100,3320,1560,1,6,2,1,0,1,0
504.4,6345,6402,3977,2131,2,8,5,2,1,1,1
442,5560,5000,3672,2105,2,7,3,1,1,1,0
338.2,4254,5250,2228,1060,1,6,2,1,1,1,0
299.5,3767,5910,2324,1008,1,5,3,1,1,1,1
349.9,4401,4669,2043,1299,2,7,3,1,1,1,0
516.7,6500,10000,4304,1988,1,7,3,1,1,1,0
441.7,5556,6500,3737,1934,1.5,5,3,2,0,1,1
377.7,4751,6259,2443,1612,2,8,4,1,1,1,1
372.3,4683,4965,2548,1808,1,6,3,1,1,1,1
361.8,4551,4050,2801,1295,1,5,2,1,0,1,1
470,5912,10625,2574,1274,2,8,3,1,1,1,1
398.4,5011,6995,3628,1763,2,8,4,1,1,1,1
418.5,5264,8244,2345,1485,2,7,2,1,0,1,1
359.4,4521,7145,2061,1323,2,6,3,1,1,1,1
426,5359,5520,4448,2416,2,9,4,1,0,1,1
325.7,4097,3789,2511,1302,2,5,2,1,0,1,1
541.7,6814,14513,3475,2084,2,7,3,1,0,1,0
523.4,6584,11264,4506,2816,2,10,5,2,0,1,1
457.3,5752,6375,3566,1901,2,8,4,2,1,1,1
366,4604,5100,2653,1654,2,8,3,1,1,1,1
499.3,6281,6871,3776,2215,2,8,4,2,1,1,1
419.4,5276,3423,3390,1930,2,7,4,1,1,1,1
396.1,4982,6375,3114,1778,2,8,4,2,0,1,1
326.1,4102,6252,2320,1120,1,5,3,1,0,1,1
407.8,5130,4800,1970,1152,2,7,3,2,0,1,0
486.5,6120,6250,4996,2770,2,8,4,1,1,1,0
358.8,4513,6375,2640,1404,2,7,4,1,1,1,0
459,5774,8342,4674,2768,2,7,4,1,1,1,0
574.7,7229,8994,5897,3491,2,12,6,2,1,2,1
542.3,6822,5720,5022,2654,2,10,4,1,2,1,1
392.5,4937,6852,3208,1918,2,7,4,1,1,1,0
343.2,4317,5193,2200,1350,2,6,3,1,1,1,1
334,4201,3677,2317,1042,1,5,2,1,1,1,0
637.2,8015,11384,6021,3329,2,10,6,3,0,1,0
273,3434,4190,2525,1166,1,6,3,1,0,1,0
523.3,6583,8102,4083,2050,2,9,5,2,1,1,1
450.9,5672,6948,3267,1986,2,8,3,1,1,1,1
377.1,4743,6375,2544,1396,2,6,3,1,1,1,0
367.8,4626,3450,3629,1866,2,9,3,1,1,1,0
295.1,3712,4500,2958,1344,1,7,3,1,0,1,0
313.9,3948,3600,2872,1295,1,7,4,2,0,1,0
343.1,4316,5100,2124,1404,2,7,3,1,0,1,1
424.3,5337,3600,3154,1815,2,7,5,1,1,1,1
460.8,5796,6899,3795,2219,2,8,4,2,1,1,1
341.3,4293,5193,2238,1464,2,7,4,1,1,1,1
380.8,4790,6375,2710,1645,2,7,4,1,1,1,0
345.7,4348,6245,2470,1200,1,5,3,1,0,1,1
382.1,4806,6204,2101,1308,2,7,3,1,0,1,1
349.7,4399,4847,1826,1152,2,6,3,1,0,1,0
301.2,3789,4880,2257,1042,1,6,3,2,0,1,0
311.8,3922,4000,3438,1436,1,6,2,1,0,1,0
396.8,4991,6375,2371,1408,2,7,4,2,0,1,0
462.6,5819,5720,4298,2304,2,10,4,1,1,1,2
353.1,4442,4966,2793,1666,2,8,4,1,1,1,2
573.4,7213,11200,5344,2544,2,10,4,1,1,1,0
322.6,4058,4150,3574,1632,1,6,2,1,0,1,0
468.2,5889,6042,2837,1581,2,7,4,1,1,1,1
300.3,3777,3600,2872,1295,1,7,3,1,1,1,0
571.2,7185,13420,4442,2402,1.5,9,3,2,0,1,1
483.5,6082,5048,3738,2166,2,8,4,2,1,1,0
406.5,5113,5100,2448,1392,2,7,3,1,1,1,1
424.3,5337,6873,3225,1799,2,10,6,2,1,1,0
324.6,4083,6039,2360,1075,1,6,3,1,0,1,0
381.2,4795,5000,3343,1724,1.5,8,3,2,0,1,1
364.1,4580,5037,2905,1755,2.5,7,3,2,1,1,1
443.3,5576,8492,4829,2680,2,10,5,1,1,1,1
370.6,4662,6375,2427,1584,2,7,4,1,0,1,0
379.3,4771,6375,2430,1580,2,6,3,1,0,1,0
332.7,4185,4903,1826,1152,2,6,3,1,0,1,0
410.7,5166,6748,3056,1690,2,8,4,1,1,1,1
462.4,5816,6925,2421,1578,2,7,4,1,1,1,1
336.4,4231,6237,3276,1383,1,5,2,1,0,1,0
325.9,4099,4110,3579,1632,1,6,3,1,0,1,0
272.8,3431,3600,1959,925,1,5,2,1,0,1,0
563.9,7093,10000,3268,2040,2,7,3,1,1,1,1
438.7,5518,4317,3483,1917,2,8,5,2,0,1,0
507.9,6389,6996,3492,2192,2,8,4,2,1,1,0
384.4,4835,7950,4012,1975,1.5,9,4,1,1,1,0
334.6,4209,4985,3280,1462,1,8,3,2,0,1,0
323.3,4067,3553,2728,1418,1.5,6,3,1,1,1,1
350.8,4413,5265,2160,1392,2,7,3,1,0,1,1
559,7032,5532,4298,2525,2.5,9,5,4,1,1,1
486,6113,6645,2658,1714,2,6,3,1,0,1,2
451.7,5682,7700,3236,1920,2,10,4,1,1,1,1
359.1,4517,4976,2529,1487,2,8,4,1,1,1,0
391.9,4930,6375,3666,2075,2,7,3,1,1,1,0
413.4,5200,6271,3144,1600,2,7,3,1,1,1,1
304.4,3829,5546,2718,1210,1,6,3,1,0,1,1
326,4101,6230,2106,925,1,5,2,1,0,1,0
319.2,4015,4133,2992,1310,1,6,3,1,0,1,1
290,3648,4960,1901,1152,2,6,3,1,0,1,0
508.9,6401,6916,3177,2040,2,9,5,1,1,1,1
386.4,4860,6375,2916,1781,2,8,5,2,0,1,0
417.1,5247,6285,2664,1720,2,7,3,2,0,1,1
541.4,6810,7213,5374,3031,2,11,7,1,1,1,1
374.4,4709,5676,3307,1618,2,8,4,2,0,1,0
689.3,8671,7000,6235,3446,2,12,5,3,0,1,2
418.5,5264,6272,3063,1860,2,8,4,1,1,1,1
246.5,3100,4060,1370,635,1,4,1,1,0,1,0
455.2,5726,5556,4548,2572,2,9,2,1,1,1,1
373.7,4701,4400,2804,1736,2,9,3,1,1,1,1
526.6,6624,7766,4459,2578,2,10,5,1,1,1,1
521,6554,6000,4176,2445,2,10,4,1,1,1,0
430.8,5419,3600,3070,1629,2,8,4,2,1,1,0
424.9,5345,5000,2800,1876,2,6,4,2,1,1,1
428.7,5393,6000,2880,1711,2,9,3,1,1,1,1
362.7,4562,6375,2758,1539,1.5,6,3,2,0,1,1
314.4,3955,6222,2662,1190,1,5,2,1,0,1,0
531.9,6691,7589,3522,2100,2,8,4,1,1,1,1
566.2,7122,8500,5034,2698,2,10,5,2,1,1,1
338.8,4262,5629,1826,1152,2,6,3,1,0,1,0
397.7,5003,6733,3067,1918,1.5,6,3,1,1,1,1
302.5,3805,4500,3156,1422,1,7,4,1,0,1,1
373.7,4701,6375,2228,1458,2,6,3,1,1,1,0
351.2,4418,6009,3952,2128,2,7,3,2,0,1,1
307.3,3865,3600,3039,1295,1,4,1,1,1,1,0
349.6,4397,5000,3227,1462,1,7,4,1,1,1,1
692,8705,7105,5706,3270,2,10,5,4,1,1,1
409.4,5150,4672,3573,2272,2,9,5,1,1,1,1
338.1,4253,3900,1896,1248,2,7,2,1,1,1,1
380.3,4784,6375,3160,1699,1.5,7,3,1,1,1,0
407.9,5131,4910,1952,1328,2,8,3,1,1,1,1
296.1,3724,5370,1692,816,1,6,3,1,1,1,1
354.3,4457,4988,2089,1280,2,5,2,1,1,1,1
304.8,3834,5025,2464,1075,1,6,3,1,1,1,1
302,3799,7005,2356,1108,1,5,2,1,0,1,1
350.2,4405,4502,3057,1383,1,7,4,2,0,1,1
771,9699,27408,5786,3050,2,12,4,3,0,1,0
297.5,3742,4000,2876,1295,1,7,3,1,0,1,0
272.1,3423,4500,2062,1016,1,5,2,1,0,1,1
361.8,4551,6097,2186,1404,2,6,3,1,0,1,1
438.1,5511,10800,3211,1560,2,6,3,1,1,1,1
333.2,4191,5000,2528,1269,1.5,6,3,1,1,1,0
634.3,7979,12075,4681,2239,1.5,8,3,2,1,1,1
396.8,4991,6785,2807,1538,1.5,6,3,2,0,1,1
602.7,7581,8536,4500,2584,2,9,4,1,2,1,1
316.8,3985,3900,1804,1152,2,6,3,1,0,1,1
328.9,4137,4000,2122,1318,2,6,3,1,1,1,1
365.5,4597,4983,2876,1600,2,6,3,1,1,1,1
559.9,7043,5483,5595,3074,2,8,4,2,0,1,1
362.3,4557,4960,2543,1476,2,6,3,1,0,1,0
398.5,5013,5000,3108,1758,2,7,3,1,1,1,1
485.2,6103,6400,3210,1968,2,9,4,1,1,1,1
351.2,4418,5725,2584,1428,1.5,6,3,1,0,1,0
337.6,4247,5000,2324,1075,1,6,2,1,0,1,1
671.4,8446,6410,5496,2981,2,8,4,3,1,1,1
328.6,4133,4000,2138,1318,2,6,3,1,1,1,1
715,8994,12189,4234,2388,2,7,4,1,1,1,1
329.7,4147,6000,2915,1363,1,6,3,1,0,1,1
367.1,4618,5060,2556,1504,2,7,4,1,1,1,1
404,5082,6510,2692,1404,2,6,2,2,0,1,1
378.4,4760,4767,2482,1563,2,7,3,1,0,1,0
322,4050,4868,2344,1306,1.5,7,4,1,1,1,1
333.3,4192,3760,2877,1295,1,7,4,1,1,1,1
358.3,4507,6375,2648,1142,1,6,3,2,0,1,1
353.3,4444,5090,1996,1225,2,6,3,1,1,1,0
511.6,6435,6240,4236,2317,2,10,4,3,0,1,1
560.7,7053,10658,6153,3209,2,9,5,2,1,1,1
402.3,5060,6083,2714,1792,2,8,3,1,1,1,0
332.5,4182,5241,2232,1352,2,6,3,1,0,1,0
295.8,3721,3375,2633,1194,1,6,2,1,0,1,0
360.3,4532,6310,2666,1582,2,7,3,1,1,1,1
482.3,6067,11324,3555,1981,2,10,5,1,1,1,1
335,4214,4000,2073,1318,2,5,3,1,1,1,1
357.9,4502,5190,2360,1496,2,7,3,1,1,1,1
413.2,5198,5200,3162,1881,2,6,3,1,1,1,1
360.3,4532,4891,3768,1562,2,8,5,2,0,1,0
251.9,3168,3874,1870,900,1,5,2,1,0,1,0
378.9,4766,4632,3074,1711,2,7,4,1,1,1,0
298.8,3758,4835,2268,1134,1,6,2,1,1,1,1
289.5,3641,5000,2206,995,1,5,2,1,0,1,0
480.3,6042,5146,4275,2395,2,7,3,1,2,1,0
354.4,4458,6950,2502,1248,2,7,3,1,1,1,1
458.4,5766,6065,3696,2248,2,9,3,1,1,1,0
360.9,4540,5182,2824,1526,1.5,8,3,1,1,1,1
344.5,4333,3375,2886,1367,1,7,3,1,0,1,0
346.4,4357,4307,2076,1352,2,6,2,1,0,1,0
327.1,4114,4000,2228,1318,2,6,3,1,0,1,0
327.1,4114,6076,1776,1104,2,6,3,1,0,1,0
603.3,7589,8102,5384,2964,2,9,4,1,1,1,1
558.6,7027,6400,3134,1969,2,8,4,1,1,1,1
358,4503,9040,2590,1220,1,6,3,1,0,1,1
482,6063,4720,4553,2572,2,9,5,1,1,1,0
341.3,4293,5230,2064,1329,2,8,3,1,0,1,1
417.4,5250,4960,2697,1625,2,7,3,1,0,1,1
372.7,4688,4792,2556,1551,2,8,3,1,0,1,1
349.3,4394,5792,3000,2032,2,12,3,2,0,1,0
314.4,3955,4914,2879,1295,1,5,2,1,0,1,0
343.4,4319,5000,2396,1306,1.5,7,3,1,1,1,1
431.5,5428,5403,3342,2074,2.5,7,4,1,1,1,1
268.3,3375,4000,1392,660,1,4,2,1,0,1,1
317.1,3989,5443,2063,1352,2,6,3,1,0,1,0
349.5,4396,4000,2883,1295,1,7,2,2,0,1,1
416.6,5240,4800,2602,1536,2,6,3,1,1,1,1
526.3,6620,8000,3790,2467,2,8,4,2,0,1,1
371.9,4678,7515,2388,1265,1.5,6,3,2,0,1,1
483.4,6081,4800,2932,1997,2,8,4,1,1,1,1
366.5,4610,5325,2360,1356,2,6,3,1,1,1,0
522.5,6573,5294,3967,2500,2.5,9,4,1,1,1,0
468.3,5891,5145,4532,2817,2,8,4,1,0,1,1
412.2,5185,7090,3151,1836,2,8,3,1,1,1,1
358.2,4506,6325,2685,1306,1.5,6,3,1,1,1,0
343.8,4325,5199,2248,1412,2,7,3,1,1,1,1
453.6,5706,5000,5401,2951,2,13,4,2,0,1,0
426.5,5365,5000,2680,1734,2,6,3,2,0,1,0
323.6,4070,4637,3144,1400,1,7,4,1,0,1,0
302.2,3801,4958,1954,925,1,5,2,1,0,1,1
472.9,5949,7199,4757,2588,2,10,5,1,1,1,0
310,3899,4000,2777,1260,1,5,2,1,1,1,1
741.1,9323,9615,5254,2916,2,8,5,1,1,1,1
368.4,4634,5000,3105,1371,1,7,2,1,1,1,0
419.8,5281,5339,3153,1940,2,6,3,1,1,1,0
394.7,4965,4687,2437,1274,2,6,3,1,1,1,1
350.6,4410,5320,2595,1556,2,8,4,1,0,1,0
402.6,5064,4700,2372,1490,2,6,3,1,0,1,1
400.3,5035,7442,2908,1800,2,7,4,1,1,1,1
298.4,3753,5268,2116,1014,1,5,3,1,1,1,1
366,4604,7485,2274,1265,1.5,6,2,2,0,1,1
306.5,3855,4638,3218,1394,1,6,2,1,0,1,0
348,4377,3928,2212,1484,2,6,3,2,1,1,1
730.5,9189,29509,6000,3164,2,7,2,1,0,1,2
337.5,4245,5000,2268,1224,1.5,7,3,1,1,1,1
526.6,6624,8107,4190,2503,2,8,3,2,1,1,1
381.1,4794,7490,3090,1960,2,7,3,1,1,1,1
590.2,7424,8562,5005,3085,2,11,5,3,2,1,4
295.3,3714,5570,2005,925,1,5,3,1,0,1,1
537.6,6763,8796,2820,1765,2,7,3,1,1,1,1
326.2,4103,5370,1984,1160,2,6,3,1,0,1,0
336.4,4231,5000,2343,1335,2,6,3,1,0,1,1
292.8,3683,4917,2052,921,1,5,2,1,0,1,0
352.3,4431,4593,2931,1653,2,7,3,1,0,1,0
471.2,5927,6221,3884,2115,2,9,5,2,1,1,1
410.6,5165,7462,2422,1530,2,6,3,1,1,1,1
600.1,7549,9637,4631,2333,2,11,5,1,1,1,1
510,6415,7534,4122,2341,2,7,4,1,1,1,0
367.7,4625,5610,2066,1274,2,6,3,1,1,1,1
279,3509,4359,2002,950,1,5,2,1,0,1,0
373.4,4697,5000,2676,1450,1.5,6,2,1,1,1,1
279.5,3516,4045,1669,898,1.5,5,2,1,0,1,0
398.6,5014,4776,3315,1849,2,9,4,1,1,1,0
463.1,5825,5679,3022,1850,2,6,3,2,0,1,0
460.5,5793,6865,3502,1759,1.5,9,5,2,1,1,2
468.8,5897,8840,4112,2500,2,11,4,2,1,1,1
399.5,5025,9030,3006,1904,2,8,3,1,1,1,1
370.1,4655,5330,2495,1392,2,7,4,1,1,1,1
598.9,7534,7830,4218,2468,2,7,3,2,1,1,1
714.1,8983,6930,5207,2884,2,10,6,3,1,1,2
610.5,7680,11272,4680,2554,2,9,5,1,1,1,1
333.9,4200,4352,3102,1615,1.5,8,3,2,0,1,0
527,6629,4745,3949,2160,2,7,3,2,2,1,0
343.7,4323,6049,2877,1373,1.5,6,3,1,1,1,1
405,5094,7448,3148,1431,1,7,3,2,0,1,0
570.2,7173,8562,5313,3436,2.5,11,6,2,1,1,3
334.2,4204,5577,2948,1474,1,6,3,1,1,1,1
317.6,3995,6214,1934,925,1,5,2,1,0,1,0
512.6,6448,7514,4276,2369,2,7,4,1,1,1,1
659.8,8300,7535,4264,2442,2,8,4,2,1,1,1
342.3,4306,5490,1980,1274,2,6,3,1,1,1,0
286.8,3607,4091,2796,1277,1,5,2,1,0,1,0
712.9,8968,15638,6874,3615,2,10,6,1,1,1,2
338.2,4254,5000,3041,1310,1,8,3,1,1,1,1
344,4327,4620,2118,1274,2,6,3,1,1,1,1
273.8,3444,5502,1866,900,1,5,2,1,0,1,0
256.8,3230,3300,1397,714,2,4,2,1,0,1,0
332.3,4180,5820,2142,1392,2,7,3,1,0,1,0
412,5182,9740,3006,1904,2,7,3,2,0,1,1
629.8,7922,7723,4382,2873,2.5,8,3,3,0,1,2
404.8,5092,5366,3124,1723,1.5,8,3,2,1,1,2
459.1,5775,10040,2775,1532,2,7,4,1,1,1,1
385.7,4852,5000,2354,1470,2,9,4,1,1,1,2
790.3,9941,11965,4528,2592,2,10,6,3,1,1,1
261.1,3284,4007,1879,900,1,5,2,1,0,1,1
298.6,3756,5610,2824,1540,1.5,7,3,1,0,1,0
646.6,8134,7830,5777,3201,2,9,5,3,0,1,2
599.2,7537,7496,4408,2677,2.5,13,4,2,2,1,1
396.9,4993,5082,3476,2000,2,7,4,1,1,1,0
384.1,4831,6237,2867,1573,1.5,7,4,2,0,1,0
324.2,4078,5000,3384,1383,1,5,2,1,0,1,1
368.4,4634,3706,2288,1368,2,6,3,2,0,1,1
275.5,3465,4718,1884,900,1,5,2,1,0,1,1
543.1,6832,14400,3880,2027,2,7,3,2,1,1,1
393.3,4947,5138,2784,1661,1.5,7,4,1,1,1,1
799.7,10060,16924,6122,3628,2,9,6,2,1,1,0
493.3,6205,7615,2907,1659,2,9,3,2,1,1,1
388,4881,3923,2386,1482,2,7,3,2,0,1,1
320.8,4035,4166,3249,1420,1,6,3,2,0,1,1
663.3,8344,8289,5633,3414,2.5,11,3,2,1,1,1
270,3396,4204,2373,1050,1,6,2,1,0,1,0
294.6,3706,5550,2044,909,1,5,2,1,0,1,1
371.6,4674,5000,2592,1620,2,7,3,1,1,1,1
375,4717,4312,3854,2188,2,7,4,1,0,1,0
285.9,3596,7943,2428,1152,1,8,3,1,1,1,0
350.4,4408,4970,2197,1281,2,8,4,2,0,1,1
648.3,8155,7150,5744,3270,2.5,10,6,2,1,1,2
290.7,3657,4718,2505,1080,1,5,2,1,0,1,1
334.2,4204,7100,2048,1306,2,6,3,1,1,1,1
338.4,4257,5000,2036,1175,2,6,3,1,0,1,1
551,6931,7723,4911,3269,2.5,9,4,2,1,1,0
319.7,4021,3554,2664,1258,1,7,3,2,0,1,1
331.3,4167,3416,3047,1378,1,6,3,1,1,1,0
498.1,6266,8545,4154,2368,2,9,4,2,1,1,2
328.7,4135,4166,2260,1125,1,5,2,1,0,1,1
293.1,3687,3322,2070,1272,2,6,3,1,1,1,1
273.2,3436,4626,2247,1042,1,6,2,1,0,1,0
564.7,7103,6905,3791,2175,2,7,4,1,1,1,1
351,4415,5000,2040,1316,2,7,3,1,0,1,1
381.9,4804,3795,4102,2320,2,7,4,1,0,1,1
266.4,3351,4000,2072,988,1,5,3,1,0,1,1
309.6,3894,5420,2258,1090,1,6,2,1,0,1,0
523,6579,8665,4399,2416,2,9,4,1,2,1,2
555.9,6993,5161,3926,2482,2.5,9,4,2,1,1,2
394.8,4966,5000,2769,1816,2,6,3,1,1,1,1
325.3,4092,3350,3016,1615,1.5,6,3,1,1,1,1
331.8,4174,5010,2900,1330,1,5,2,1,0,1,1
331.8,4174,4166,2676,1497,1.5,7,3,2,0,1,1
447.4,5628,7508,2704,2095,1,7,3,2,0,1,1
426,5359,3355,3861,2230,2,7,4,3,1,1,0
335.5,4220,5000,2112,1300,2,6,3,1,0,1,0
731.7,9204,22983,6404,3568,2,10,5,2,0,1,2
344.4,4332,7200,2304,1306,1.5,6,2,1,0,1,1
269.1,3385,3495,2044,912,1,5,2,1,0,1,0
724.5,9114,21953,6321,4196,2.5,10,5,1,1,1,2
615.8,7746,7615,6176,3392,2,9,4,1,2,1,1
522.4,6571,7991,4260,2285,2,8,5,2,1,1,1
458.6,5769,9600,3356,2078,2,7,3,2,1,1,0
333.7,4197,3911,2320,1430,2,8,3,1,0,1,1
348.2,4380,5250,2216,1328,2,8,3,1,0,1,1
610.9,7685,8605,5378,3091,2,9,6,2,1,1,2
328.9,4137,3284,2369,1372,2,8,3,1,0,1,0
289.7,3644,4760,1760,880,1,4,2,1,0,1,0
345.5,4346,5470,2632,1352,1,5,2,1,0,1,1
338.9,4263,5000,2770,1260,1,6,2,1,1,1,0
345.4,4345,5160,3252,1513,1,6,2,1,0,1,1
419.4,5276,4400,4217,2680,2.5,9,6,1,1,1,2
422.3,5312,5000,3287,1825,2,8,4,1,1,1,1
621.5,7818,7137,4788,2496,2,10,4,2,1,1,2
413.9,5206,3850,4076,2497,2.5,7,3,2,1,1,2
338.9,4263,3926,2514,1464,2,6,3,1,0,1,0
391.4,4923,3852,2897,1855,2,9,3,1,1,1,1
363.7,4575,8000,2465,1334,2,6,3,1,1,1,1
314.1,3951,5000,2647,1167,1,6,2,1,0,1,0
693.1,8719,7177,6235,3510,2,11,5,2,1,1,4
323.2,4065,4430,3398,1436,1,7,4,2,0,1,0
352.9,4439,6334,2677,1346,1.5,7,3,1,0,1,1
354.2,4455,5000,2294,1344,2,6,3,1,1,1,1
322.8,4060,4300,2616,1333,1.5,6,3,1,1,1,1
323.3,4067,3802,2400,1123,1,6,3,1,1,1,1
385.7,4852,5420,3093,1739,2,9,3,3,0,1,1
420.2,5286,5200,3216,1615,1.5,6,3,2,0,1,1
322.5,4057,4932,2484,1075,1,6,3,1,1,1,0
301.7,3795,2730,1844,1222,2,6,3,1,1,1,1
350.3,4406,3200,1956,1232,2,7,3,1,1,1,1
695.6,8750,7508,5983,3652,2.5,10,5,1,1,1,0
800.5,10070,10835,6997,3649,2,9,4,2,1,1,1
411,5170,5387,2823,1932,2,11,4,1,1,1,1
321.4,4043,4000,2193,1281,2,7,3,1,0,1,1
330.3,4155,3200,2647,1408,1.5,5,3,2,0,1,1
730.9,9194,22956,4500,2909,2.5,11,6,3,1,1,0
299.9,3772,4645,2640,1165,1,6,3,1,1,1,2
284.5,3579,2952,2370,1452,2,6,3,1,0,1,1
331.7,4172,5724,2808,1321,1,6,3,2,0,1,1
300.5,3780,4300,2480,1333,1.5,6,2,1,1,1,1
546.6,6876,4709,4070,2293,2,8,5,1,2,1,0
345.2,4342,5771,2208,1344,2,6,3,1,1,1,1
521.8,6564,9840,4827,2716,2,10,6,1,1,1,1
297.2,3738,3200,3254,1383,1,5,3,1,0,1,0
462.6,5819,12482,3894,1635,1.5,7,2,2,0,1,1
578.6,7278,10450,4182,2416,2,10,5,2,0,1,1
336.6,4234,5370,1989,945,1,5,2,1,0,1,1
522.3,6570,7313,3201,2067,2,8,4,2,1,1,1
345,4340,4000,2164,1360,2,7,3,1,0,1,0
501.4,6307,3678,3693,2157,2,9,6,2,1,1,1
281.7,3543,5180,2053,988,1,5,2,1,0,1,0
350.8,4413,5000,2202,1488,2,7,4,1,1,1,1
417.7,5254,7400,2945,1665,2,7,4,1,1,1,1
470.3,5916,7100,2595,1590,2,7,3,2,0,1,0
339.6,4272,3185,2714,1758,2,7,4,1,1,1,0
399.6,5026,4300,2558,1448,2,6,3,1,1,1,1
519.5,6535,5716,4299,2419,2,7,4,1,1,1,1
706.3,8885,8180,5587,2987,2,8,4,2,0,1,1
458.4,5766,5521,3456,2054,2,7,2,1,1,1,0
336.9,4238,3772,2200,1394,2,6,3,1,0,1,0
